alt	bull	gress	acro	chari	aspi	rubi
0.673941999	0.399673721	0.399673721	0.450249108	0.517195898	0.904715545	0.660865478
0.673941999	0.399673721	0.399673721	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.399673721	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.399673721	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.660865478
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673941999	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673020907	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673020907	0.399673721	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.515873844	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904174368	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.450249108	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.514547753	0.904174368	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.514547753	0.904715545	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.5132176	0.904174368	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.5132176	0.903632516	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.5132176	0.904174368	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.5132176	0.904174368	0.6599162
0.673020907	0.397940009	0.397940009	0.44870632	0.5132176	0.903632516	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903632516	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.904174368	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903632516	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903632516	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.904174368	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903089987	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903089987	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903632516	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903089987	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903632516	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903089987	0.6599162
0.673020907	0.397940009	0.396199347	0.44870632	0.5132176	0.903089987	0.6599162
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.903089987	0.658964843
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.903089987	0.658964843
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.902546779	0.658011397
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.902546779	0.658011397
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.903089987	0.658964843
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.397940009	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658011397
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902546779	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902002891	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902002891	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902002891	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902002891	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.5132176	0.902002891	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.511883361	0.902002891	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.511883361	0.902002891	0.658011397
0.673020907	0.396199347	0.396199347	0.447158031	0.511883361	0.901458321	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.511883361	0.901458321	0.658011397
0.673020907	0.396199347	0.396199347	0.447158031	0.511883361	0.901458321	0.658964843
0.673020907	0.396199347	0.396199347	0.447158031	0.511883361	0.901458321	0.658011397
0.673020907	0.396199347	0.396199347	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.396199347	0.396199347	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.396199347	0.396199347	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.396199347	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.396199347	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.396199347	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.396199347	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658964843
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.657055853
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.657055853
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.657055853
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.394451681	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.658011397
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.511883361	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.445604203	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.657055853
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.655138435
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.655138435
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.655138435
0.673020907	0.394451681	0.392696953	0.444044796	0.51054501	0.901458321	0.655138435
0.673020907	0.394451681	0.392696953	0.444044796	0.509202522	0.901458321	0.656098202
0.673020907	0.394451681	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.394451681	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.394451681	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.394451681	0.392696953	0.444044796	0.509202522	0.901458321	0.656098202
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.656098202
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.900913068	0.656098202
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.656098202
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.656098202
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.655138435
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.444044796	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.901458321	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.901458321	0.655138435
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.655138435
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.509202522	0.900913068	0.654176542
0.673020907	0.392696953	0.392696953	0.442479769	0.507855872	0.900913068	0.655138435
0.673020907	0.392696953	0.392696953	0.442479769	0.507855872	0.900913068	0.655138435
0.673020907	0.392696953	0.390935107	0.442479769	0.507855872	0.900913068	0.654176542
0.673020907	0.392696953	0.390935107	0.442479769	0.507855872	0.900913068	0.654176542
0.673020907	0.392696953	0.390935107	0.442479769	0.507855872	0.900913068	0.654176542
0.673020907	0.392696953	0.390935107	0.442479769	0.507855872	0.900913068	0.654176542
0.673020907	0.392696953	0.390935107	0.442479769	0.507855872	0.900367129	0.654176542
0.673020907	0.392696953	0.390935107	0.440909082	0.507855872	0.900367129	0.654176542
0.673020907	0.392696953	0.390935107	0.440909082	0.507855872	0.900913068	0.654176542
0.673020907	0.392696953	0.390935107	0.440909082	0.507855872	0.900913068	0.654176542
0.673020907	0.392696953	0.390935107	0.440909082	0.507855872	0.900913068	0.654176542
0.673020907	0.392696953	0.390935107	0.440909082	0.507855872	0.900913068	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.900913068	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.900367129	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.900367129	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.900367129	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.900367129	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.900367129	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.900367129	0.654176542
0.673020907	0.390935107	0.390935107	0.440909082	0.507855872	0.899820502	0.654176542
0.672097858	0.390935107	0.390935107	0.440909082	0.507855872	0.899273187	0.654176542
0.672097858	0.390935107	0.390935107	0.440909082	0.507855872	0.899273187	0.654176542
0.672097858	0.390935107	0.390935107	0.440909082	0.507855872	0.899820502	0.654176542
0.672097858	0.390935107	0.390935107	0.440909082	0.507855872	0.899273187	0.654176542
0.672097858	0.390935107	0.390935107	0.440909082	0.507855872	0.899820502	0.654176542
0.672097858	0.390935107	0.390935107	0.440909082	0.507855872	0.899273187	0.654176542
